property_id,location_id,page_url,property_type,price,location,city,province_name,latitude,longitude,baths,area,purpose,bedrooms,date_added,agency,agent,Area Type,Area Size,Area Category
15241451,3197,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_b_one_kanal_brand_new_house_for_rent_in_dha_2_islamabad-15241451-3197-4.html,House,115000,DHA Defence,Islamabad,Islamabad Capital,33.533668,73.146286,6,1 Kanal,For Rent,6,04-05-2019,Mr Ansari Real Estate,Rashid Ansari,Kanal,1.0,1-5 Kanal
17317631,9246,https://www.zameen.com/Property/paragon_city_paragon_city_imperial_1_block_house_is_available_for_sale-17317631-9246-1.html,House,9500000,Paragon City,Lahore,Punjab,31.528283,74.463143,0,5 Marla,For Sale,3,07-16-2019,Khokhar Real Estate & Builder,Mr. Ikram,Marla,5.0,0-5 Marla
16240570,3286,https://www.zameen.com/Property/f_11_f_11_markaz_3_bed_beautiful_apartment_available_for_rent-16240570-3286-4.html,Flat,60000,F-11,Islamabad,Islamabad Capital,33.684782,72.98638299999999,3,10.8 Marla,For Rent,3,06-20-2019,Land Square Estate,Waseem Kazmi Asif Shah,Marla,10.8,10-15 Marla
12208257,1504,https://www.zameen.com/Property/rawalpindi_askari_14_fully_tiled_brand_new_commercial_house_with_5_bedrooms_is_available_for_sale_in_askari_14_rawalpindi-12208257-1504-1.html,House,22500000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,6,10 Marla,For Sale,5,05-05-2019,ACE Real Estate,Mehsum Kazmi Dawood Iqbal,Marla,10.0,5-10 Marla
17109501,10429,https://www.zameen.com/Property/scheme_33_saadabad_the_best_house_for_living_purpose-17109501-10429-4.html,House,45000,Scheme 33,Karachi,Sindh,24.933193,67.13989699999999,3,9.6 Marla,For Rent,3,07-09-2019,Boom Boom Real Estate,Nasarullah,Marla,9.6,5-10 Marla
6712264,7182,https://www.zameen.com/Property/north_karachi_north_karachi_sector_9_g1_house_for_sale_in_north_karachi__sector_9-6712264-7182-1.html,House,16000000,North Karachi,Karachi,Sindh,24.97466,67.05466700000001,5,4.8 Marla,For Sale,5,07-18-2019,,,Marla,4.8,0-5 Marla
16212046,495,https://www.zameen.com/Property/karachi_scheme_33_2nd_floor_flat_is_available_for_sale-16212046-495-1.html,Flat,3800000,Scheme 33,Karachi,Sindh,24.938913,67.14059300000001,0,3.3 Marla,For Sale,2,05-06-2019,MM Real Estate & Investment Consultant,Muhammad Ahsan,Marla,3.3,0-5 Marla
15019454,13000,https://www.zameen.com/Property/al_rehman_garden_phase_2_al_rehman_phase_2_block_m_house_available_for_sale-15019454-13000-1.html,House,5500000,Al Rehman Garden,Lahore,Punjab,31.593377,74.225249,4,3 Marla,For Sale,3,03-05-2019,Al Raheem Estate & Builders,"Dildar, Ch gulfam, Abdul majeed",Marla,3.0,0-5 Marla
17027057,10061,https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_house_is_available_for_sale-17027057-10061-1.html,House,17500000,Bahria Town Karachi,Karachi,Sindh,25.00574,67.316385,4,14 Marla,For Sale,4,06-30-2019,Allied Real Estate & Builders,Elisha Bhatti,Marla,14.0,10-15 Marla
17069896,213,https://www.zameen.com/Property/karachi_dha_defence_house_for_rent_at_very_low_price-17069896-213-4.html,House,160000,DHA Defence,Karachi,Sindh,24.794215,67.06461,5,1 Kanal,For Rent,4,07-03-2019,Upscale Properties,Tanzeel,Kanal,1.0,1-5 Kanal
17163205,4508,https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_4_here_is_a_good_opportunity_to_live_in_a_well_built_house-17163205-4508-1.html,House,6200000,Al Rehman Garden,Lahore,Punjab,31.579852,74.476962,3,3 Marla,For Sale,3,07-10-2019,Al Khaiber Estate and Builder,"Mian Khurram, Mian Maqsood",Marla,3.0,0-5 Marla
17130155,6697,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_13_independent_well_maintain_house_available_for_rent-17130155-6697-4.html,House,130000,Federal B Area,Karachi,Sindh,24.936802,67.07075400000001,0,16 Marla,For Rent,0,07-04-2019,Al Madina Estate,Akber,Marla,16.0,15-20 Marla
14938131,7214,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_f_new_vip_flat_for_rent-14938131-7214-4.html,Flat,27000,North Nazimabad,Karachi,Sindh,24.929369,67.045226,2,4.7 Marla,For Rent,2,03-20-2019,,,Marla,4.7,0-5 Marla
14019371,9534,https://www.zameen.com/Property/lahore_sheraz_town_3_marla_double_storey_house__for_sale-14019371-9534-1.html,House,3550000,Sheraz Town,Lahore,Punjab,31.426301,74.28958,0,3 Marla,For Sale,0,01-04-2019,,,Marla,3.0,0-5 Marla
16384345,1483,https://www.zameen.com/Property/d_h_a_dha_phase_6_apartment_is_available_for_sale-16384345-1483-1.html,Flat,4600000,DHA Defence,Karachi,Sindh,24.805045,67.064323,2,2 Marla,For Sale,2,07-03-2019,Property Prime Time,Haseeb Mumtaz,Marla,2.0,0-5 Marla
17222733,3529,https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_neelam_block_here_is_a_good_opportunity_to_live_in_a_well_built_house-17222733-3529-1.html,House,15000000,Allama Iqbal Town,Lahore,Punjab,31.521703,74.298978,6,5 Marla,For Sale,6,07-12-2019,Al Meraj Estate Centre,M. Aslam Mughal,Marla,5.0,0-5 Marla
14892719,3034,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_extension_upper_portion_for_rent-14892719-3034-4.html,Upper Portion,33000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408000000004,73.115473,3,10 Marla,For Rent,3,02-17-2019,,,Marla,10.0,5-10 Marla
15349238,1598,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_block_a_1_kanal_dha_phase_5_furnished_house_available_for_sale-15349238-1598-1.html,House,55000000,DHA Defence,Lahore,Punjab,31.466227000000003,74.427137,5,1 Kanal,For Sale,5,04-03-2019,King Properties and Builders Pvt. Ltd,Ansar Abbas,Kanal,1.0,1-5 Kanal
16644444,6738,https://www.zameen.com/Property/surjani_town_surjani_town_sector_7a_well_built_apartment_available_in_good_location-16644444-6738-1.html,Flat,3900000,Gadap Town,Karachi,Sindh,25.036072,67.065954,2,3.3 Marla,For Sale,2,06-14-2019,Al Dinas Enterprises,Anas Qureshi,Marla,3.3,0-5 Marla
16419342,3880,https://www.zameen.com/Property/harbanspura_canal_point_housing_scheme_here_is_a_good_opportunity_to_live_in_a_well_built-16419342-3880-1.html,House,6500000,Harbanspura,Lahore,Punjab,31.572261,74.417101,3,3 Marla,For Sale,3,06-04-2019,Pak Green Real Estate,Mian Javed Iqbal asim,Marla,3.0,0-5 Marla
17174648,3684,https://www.zameen.com/Property/central_park_housing_scheme_central_park_block_a_10_marla_house_for_sale_in_central_park_society-17174648-3684-1.html,House,11500000,Central Park Housing Scheme,Lahore,Punjab,31.321711,74.38271999999999,4,10 Marla,For Sale,5,07-10-2019,Azaan Associates,Adeel Bhatti,Marla,10.0,5-10 Marla
13500890,10274,https://www.zameen.com/Property/lahore_model_colony_4_5_marla_house_is_for_sale-13500890-10274-1.html,House,12500000,Model Colony,Lahore,Punjab,31.499216,74.349013,3,4 Marla,For Sale,6,12-05-2018,,,Marla,4.0,0-5 Marla
17298744,162,https://www.zameen.com/Property/islamabad_f_10_house_is_available_for_rent-17298744-162-4.html,House,193000,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,0,1 Kanal,For Rent,6,07-15-2019,Currentage Associates,Kashif,Kanal,1.0,1-5 Kanal
6365163,8491,https://www.zameen.com/Property/dha_phase_6_nishat_commercial_area_brand_new_3_beds_flat_with_car_parking_stand_by_generator_1500_covered_area-6365163-8491-1.html,Flat,22500000,DHA Defence,Karachi,Sindh,24.800643,67.06470300000001,3,6.7 Marla,For Sale,3,06-14-2019,JK Property,Malik Kashif Raza,Marla,6.7,5-10 Marla
13167348,3201,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_f_dha_phase_2_sector_f_ground_floor_with_4_car_parking_on_reasonable_rent-13167348-3201-4.html,Lower Portion,60000,DHA Defence,Islamabad,Islamabad Capital,33.524224,73.161049,3,1 Kanal,For Rent,3,05-18-2019,Fazale Rabbi Real Estate,Sheraz Saleem,Kanal,1.0,1-5 Kanal
17307960,1446,https://www.zameen.com/Property/dha_defence_dha_phase_4_the_best_house_for_living_purpose-17307960-1446-1.html,House,45000000,DHA Defence,Lahore,Punjab,31.465422,74.38530899999999,6,1 Kanal,For Sale,5,07-17-2019,Khokhar Brothers Estate and Builders,Pervaiz Ahmed Khokhar,Kanal,1.0,1-5 Kanal
16306669,8469,https://www.zameen.com/Property/raiwind_road_icon_valley_phase_1_house_is_available_for_sale-16306669-8469-1.html,House,5000000,Raiwind Road,Lahore,Punjab,31.318439,74.22528299999999,0,5 Marla,For Sale,2,06-26-2019,Ahmad Raza Butt Real Estate,Ahmad Raza Butt,Marla,5.0,0-5 Marla
17081100,3443,https://www.zameen.com/Property/i_8_i_8_3_double_storey_is_available_for_rent_in_i_8_3-17081100-3443-4.html,House,135000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,3,12 Marla,For Rent,3,07-04-2019,DK Estate & Builders,Chaudhary Tufeez,Marla,12.0,10-15 Marla
16958475,781,https://www.zameen.com/Property/lahore_military_accounts_housing_society_double_storey_house_available_for_sale_in_military_accounts_housing_society-16958475-781-1.html,House,9200000,Military Accounts Housing Society,Lahore,Punjab,31.421266,74.28397199999999,3,4 Marla,For Sale,3,06-29-2019,Dawood Estate,Naeem,Marla,4.0,0-5 Marla
17066324,3444,https://www.zameen.com/Property/i_8_i_8_4_double_storey_house_is_available_for_rent_in_i_8_4-17066324-3444-4.html,House,150000,I-8,Islamabad,Islamabad Capital,33.662782,73.077793,6,12 Marla,For Rent,6,07-03-2019,Penta Estate,Syed Shahzad Ali,Marla,12.0,10-15 Marla
6470440,8506,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_2_bed_full_furnished_apartment_for_rent_in_bahria_heights-6470440-8506-4.html,Flat,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.552089,73.139278,2,7.1 Marla,For Rent,2,06-14-2019,Al-Ghous Real Estate Management & Construction,Muhammad Nasir,Marla,7.1,5-10 Marla
17298825,427,https://www.zameen.com/Property/lahore_cantt_well_built_house_available_at_good_location-17298825-427-1.html,House,17000000,Cantt,Lahore,Punjab,31.5288,74.39312,5,10 Marla,For Sale,5,07-16-2019,Janjua Estate,Raja Ji,Marla,10.0,5-10 Marla
8217881,1156,https://www.zameen.com/Property/faisalabad_muslim_town_upper_portion_1_kanal_house_for_rent_muslim_town_block_b-8217881-1156-4.html,Upper Portion,28000,Muslim Town,Faisalabad,Punjab,31.459198,73.0803,0,1 Kanal,For Rent,4,07-17-2019,,,Kanal,1.0,1-5 Kanal
16625967,11233,https://www.zameen.com/Property/karachi_p_t_colony_under_construction_apartment_in_p_n_t_colony-16625967-11233-1.html,Flat,7000000,P & T Colony,Karachi,Sindh,24.826386,67.045677,3,5.3 Marla,For Sale,3,06-14-2019,Al Ghazi Real Estate,S. Faraz Zaidi,Marla,5.3,5-10 Marla
16991143,7181,https://www.zameen.com/Property/north_karachi_north_karachi_sector_8_house_is_available_for_sale-16991143-7181-1.html,House,17000000,North Karachi,Karachi,Sindh,24.981312,67.054067,0,4.8 Marla,For Sale,0,07-02-2019,Qureshi Real Estate,Muhammad Aslam,Marla,4.8,0-5 Marla
12492885,7272,https://www.zameen.com/Property/saddar_town_gazdarabad_road_side_flat_for_sale_new_building-12492885-7272-1.html,Flat,5000000,Saddar Town,Karachi,Sindh,24.87024,67.027152,2,4.4 Marla,For Sale,2,10-20-2018,,,Marla,4.4,0-5 Marla
14724614,680,https://www.zameen.com/Property/gadap_town_gulshan_e_maymar_house_b_19_yiii_gulshan_e_maymar_karachi-14724614-680-1.html,House,27500000,Gadap Town,Karachi,Sindh,25.017951,67.136393,9,17.5 Marla,For Sale,6,02-17-2019,,,Marla,17.5,15-20 Marla
16617777,893,https://www.zameen.com/Property/lahore_gulshan_e_ravi_double_storey_house_is_available_for_sale-16617777-893-1.html,House,2900000,Gulshan-e-Ravi,Lahore,Punjab,31.551184000000003,74.284058,2,1.2 Marla,For Sale,2,06-11-2019,Zeeshan Estate Advisors,"Zeeshan Iqbal, M. Qasim, Naveed Majeed",Marla,1.2,0-5 Marla
15506655,8931,https://www.zameen.com/Property/lahore_ali_town_house_available_for_sale-15506655-8931-1.html,House,21000000,Ali Town,Lahore,Punjab,31.463563,74.245571,0,10 Marla,For Sale,7,04-04-2019,Hassan Estate & Builders,Mian Aslam Javed,Marla,10.0,5-10 Marla
16605491,6691,https://www.zameen.com/Property/federal_b_area_federal_b_area_block_7_apartment_is_available_for_sale_in_super_arcade-16605491-6691-1.html,Flat,4400000,Federal B Area,Karachi,Sindh,24.926606,67.067707,2,2.9 Marla,For Sale,2,06-07-2019,Zameer Enterprises & Property Estate,Zameer Khan,Marla,2.9,0-5 Marla
13892151,3338,https://www.zameen.com/Property/g_13_g_13_2_upper_portion_is_available_for_rent_in_g_13_2_size_30x60-13892151-3338-4.html,Upper Portion,32000,G-13,Islamabad,Islamabad Capital,33.650458,72.956636,2,7 Marla,For Rent,3,01-05-2019,Twin Cities Real Estate,Amir Khan,Marla,7.0,5-10 Marla
16994568,7220,https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_l_2nd_floor_portion_available_for_rent-16994568-7220-4.html,Upper Portion,45000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,0,10.2 Marla,For Rent,0,06-26-2019,ST Enterprises,Tanzeel / Abdullah,Marla,10.2,10-15 Marla
17308526,340,https://www.zameen.com/Property/islamabad_bani_gala_house_is_available_for_sale-17308526-340-1.html,House,50500000,Bani Gala,Islamabad,Islamabad Capital,33.713488,73.16268000000001,0,1 Kanal,For Sale,0,07-16-2019,Al Awsa Enterprises,"Ijaz Ahmed Khan, Raheel Rehmat Shahbaz",Kanal,1.0,1-5 Kanal
17148541,1667,https://www.zameen.com/Property/clifton_clifton_block_5_flat_is_available_for_rent-17148541-1667-4.html,Flat,48000,Clifton,Karachi,Sindh,24.820432,67.029383,3,6.7 Marla,For Rent,3,07-09-2019,Pak Estate,Shahbaz A Rasheed,Marla,6.7,5-10 Marla
9851570,8590,https://www.zameen.com/Property/canal_road_model_city_1_house_is_available_for_rent_on_8_chak_road-9851570-8590-4.html,House,32000,Canal Road,Faisalabad,Punjab,31.429527,73.155627,0,5 Marla,For Rent,0,07-17-2019,Lyallpur Estate & Builders,Rana Farrukh Saleem,Marla,5.0,0-5 Marla
17234891,10020,https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_a_villa_is_available_for_sale-17234891-10020-1.html,House,13000000,Bahria Town Karachi,Karachi,Sindh,25.067079,67.309986,3,8 Marla,For Sale,3,07-12-2019,Karam Builders & Realtors,Mohammad Fahad,Marla,8.0,5-10 Marla
16925243,3191,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_sector_c_1_kanal_upper_portion_for_rent_dha_1-16925243-3191-4.html,Upper Portion,48000,DHA Defence,Islamabad,Islamabad Capital,33.536244,73.092213,3,1 Kanal,For Rent,3,06-27-2019,Naeem Property,Qosain Hassan,Kanal,1.0,1-5 Kanal
16958413,781,https://www.zameen.com/Property/lahore_military_accounts_housing_society_the_best_house_for_living_purpose-16958413-781-1.html,House,15000000,Military Accounts Housing Society,Lahore,Punjab,31.421266,74.28397199999999,5,8 Marla,For Sale,5,06-29-2019,Dawood Estate,Naeem,Marla,8.0,5-10 Marla
13964673,3961,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_brand_new_house_for__sale_out_class_location-13964673-3961-1.html,House,13500000,Johar Town,Lahore,Punjab,31.469082,74.266148,6,5 Marla,For Sale,5,06-30-2019,Zain Associates,Shahid Azeem,Marla,5.0,0-5 Marla
14701616,81,https://www.zameen.com/Property/lahore_ferozepur_road_5_marla_house_for_sale-14701616-81-1.html,House,6000000,Ferozepur Road,Lahore,Punjab,31.502166,74.333439,1,5 Marla,For Sale,3,03-05-2019,,,Marla,5.0,0-5 Marla
16794270,331,https://www.zameen.com/Property/islamabad_national_police_foundation_o_9_the_best_house_for_living_purpose-16794270-331-1.html,House,11000000,National Police Foundation O-9,Islamabad,Islamabad Capital,33.570792,73.13251,2,10 Marla,For Sale,2,06-19-2019,SWS Real Estate,Muhammad suleman,Marla,10.0,5-10 Marla
10174682,339,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_sns_solutions_offers_reasonable_ground_floor-10174682-339-4.html,Lower Portion,59000,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,3,1 Kanal,For Rent,3,07-15-2019,SnS Solutions,Mohsin,Kanal,1.0,1-5 Kanal
11552754,1420,https://www.zameen.com/Property/fechs_jinnah_gardens_house_is_available_for_sale-11552754-1420-1.html,House,13500000,FECHS,Islamabad,Islamabad Capital,33.572044,73.17508199999999,6,7.2 Marla,For Sale,6,08-08-2018,,,Marla,7.2,5-10 Marla
16428265,4307,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_1_kanal_double_storey_full_house_available_for_sale_in_wapda_town_phase_1_lahore-16428265-4307-1.html,House,34000000,Wapda Town,Lahore,Punjab,31.430421000000003,74.267721,5,1 Kanal,For Sale,6,06-02-2019,,,Kanal,1.0,1-5 Kanal
17027211,10663,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_here_is_a_good_opportunity_to_live_in_a_well_built_house-17027211-10663-4.html,House,35000,DHA Defence,Islamabad,Islamabad Capital,33.539071,73.15633299999999,0,11.8 Marla,For Rent,0,07-01-2019,Akhtar Associates Real Estate,Najam Naqvi,Marla,11.8,10-15 Marla
9940543,416,https://www.zameen.com/Property/karachi_zamzama_flat_is_available_for_sale-9940543-416-1.html,Flat,10000000,Zamzama,Karachi,Sindh,24.817155066951,67.043133974075,2,4.2 Marla,For Sale,2,07-18-2019,,,Marla,4.2,0-5 Marla
10654464,339,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_apartment_for_rent_in_askari_towers_ii-10654464-339-4.html,Flat,40000,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,3,10 Marla,For Rent,3,07-17-2019,,,Marla,10.0,5-10 Marla
16993296,3443,https://www.zameen.com/Property/i_8_i_8_3_portion_is_available_for_rent-16993296-3443-4.html,Upper Portion,60000,I-8,Islamabad,Islamabad Capital,33.673783,73.074703,0,14.2 Marla,For Rent,3,06-28-2019,ABM Associates,A Rauf,Marla,14.2,10-15 Marla
17240514,9030,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_flat_is_available_for_sale-17240514-9030-1.html,Flat,12700000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3,10 Marla,For Sale,3,07-11-2019,Al Syed Estate Services,Al Syed Estate Services,Marla,10.0,5-10 Marla
14937083,3147,https://www.zameen.com/Property/cbr_town_cbr_town_phase_1_single_storey_house_for_sale_in_cbr_town_phase_1_islamabad-14937083-3147-1.html,House,11000000,CBR Town,Islamabad,Islamabad Capital,33.559383000000004,73.141266,3,7 Marla,For Sale,2,05-05-2019,,,Marla,7.0,5-10 Marla
17047424,10018,https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_200_square_yards_luxury_villa_is_available_for_sale-17047424-10018-1.html,House,13600000,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3,8 Marla,For Sale,3,07-02-2019,Build Track Real Estate & Builders,Mubashir Ali,Marla,8.0,5-10 Marla
17011826,11983,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_sector_h_luxury_2_apartments_for_sale_on_3_year_installment_plan-17011826-11983-1.html,Flat,7700000,Bahria Town,Islamabad,Islamabad Capital,33.685404,73.226559,2,5.7 Marla,For Sale,2,06-29-2019,Intercity Realestate Consultants & Builders,Yasir Khan,Marla,5.7,5-10 Marla
17332259,3226,https://www.zameen.com/Property/dha_valley_dha_homes_a_beautifully_built_house_available_for_sale-17332259-3226-1.html,House,7400000,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,0,8 Marla,For Sale,0,07-18-2019,Al Baseer Enterprises,Muhammad Yasir,Marla,8.0,5-10 Marla
11618598,164,https://www.zameen.com/Property/islamabad_f_6_house_is_available_for_rent-11618598-164-4.html,House,1000000,F-6,Islamabad,Islamabad Capital,33.730907,73.074431,10,2 Kanal,For Rent,11,08-08-2018,,,Kanal,2.0,1-5 Kanal
16980391,1799,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_cc_a_beautifully_built_house_at_good_location__-16980391-1799-1.html,House,10500000,Bahria Town,Lahore,Punjab,31.37414,74.18016,3,5 Marla,For Sale,3,06-30-2019,Brilliant Real Estate,Ali Akbar Khaki,Marla,5.0,0-5 Marla
9114059,235,https://www.zameen.com/Property/gulshan_e_iqbal_town_gulzar_e_hijri_flat_for_sale_in_olympic_heights-9114059-235-1.html,Flat,2400000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.95618,67.115135,0,3.3 Marla,For Sale,3,07-18-2019,,,Marla,3.3,0-5 Marla
15081066,6811,https://www.zameen.com/Property/gizri_upper_gizri_apartment_available_for_sale-15081066-6811-1.html,Flat,8500000,Gizri,Karachi,Sindh,24.820393,67.0468,4,8.4 Marla,For Sale,4,03-19-2019,,,Marla,8.4,5-10 Marla
13843686,3905,https://www.zameen.com/Property/ichhra_others_commercial_house_for_sale-13843686-3905-1.html,House,10000000,Ichhra,Lahore,Punjab,31.533262,74.316587,3,2 Marla,For Sale,5,01-04-2019,,,Marla,2.0,0-5 Marla
16981858,8129,https://www.zameen.com/Property/rawalpindi_range_road_brand_new_triple_storey_triple_unit_house_for_sale_at_pia_colony_range_road_rawalpindi-16981858-8129-1.html,House,16000000,Range Road,Rawalpindi,Punjab,33.59859301251,73.018003463876,0,7 Marla,For Sale,0,06-30-2019,Hafiz Property Advisor,Hafiz Muhammad Ijaz,Marla,7.0,5-10 Marla
17234593,11761,https://www.zameen.com/Property/bahria_town_karachi_bahria_heights_well_built_apartment_available_in_good_location-17234593-11761-1.html,Flat,6700000,Bahria Town Karachi,Karachi,Sindh,25.051778,67.319934,2,5.1 Marla,For Sale,2,07-12-2019,Allied Real Estate & Builders,Choudry Afzal,Marla,5.1,5-10 Marla
14820309,12408,https://www.zameen.com/Property/lahore_yazdani_road_3_marla_house_is_available_for_sale-14820309-12408-1.html,House,5000000,Yazdani Road,Lahore,Punjab,31.555641,74.42161800000001,4,3 Marla,For Sale,5,03-05-2019,,,Marla,3.0,0-5 Marla
15948951,9282,https://www.zameen.com/Property/lahore_manawan_brand_new_house_for_sale-15948951-9282-1.html,House,6300000,Manawan,Lahore,Punjab,31.590709000000004,74.47855,4,5 Marla,For Sale,4,05-04-2019,,,Marla,5.0,0-5 Marla
16996934,330,https://www.zameen.com/Property/islamabad_g_13_40x80_brand_new_ground_portion_for_rent-16996934-330-4.html,Upper Portion,60000,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,4,14.2 Marla,For Rent,3,06-28-2019,S & S Property Advisor,Waqar Awan,Marla,14.2,10-15 Marla
10040333,3041,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_studio_fully_furnished_apartment_in_bahria_phase_4_available-10040333-3041-4.html,Flat,26000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.13053599999999,1,2.6 Marla,For Rent,1,07-13-2019,Khawaja Corporation,Khawaja Shoaib,Marla,2.6,0-5 Marla
14672583,319,https://www.zameen.com/Property/gadap_town_surjani_town_house_for_sale_full_cash_and_leased-14672583-319-1.html,House,2200000,Gadap Town,Karachi,Sindh,25.051119,67.064581,1,3.4 Marla,For Sale,2,02-17-2019,,,Marla,3.4,0-5 Marla
17082135,9030,https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_well_built_apartment_available_at_good_location-17082135-9030-1.html,Flat,5500000,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2,4.2 Marla,For Sale,2,07-03-2019,Partners Property Real Estate & Consultant,Akrama Kotwal,Marla,4.2,0-5 Marla
14089239,9069,https://www.zameen.com/Property/karachi_cotton_export_cooperative_housing_society_120_sq_yards_cotton_export_penthouse_for_sale-14089239-9069-1.html,Penthouse,9000000,Cotton Export Cooperative Housing Society,Karachi,Sindh,24.999456,67.128635,3,4.8 Marla,For Sale,2,01-18-2019,,,Marla,4.8,0-5 Marla
12726624,10610,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_safari_homes_8_marla_house_for_sale_safari_homes-12726624-10610-1.html,House,11000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,3,8 Marla,For Sale,3,11-06-2018,,,Marla,8.0,5-10 Marla
17068183,10643,https://www.zameen.com/Property/rawalpindi_al_noor_colony_double_storey_pair_house_is_available_for_sale-17068183-10643-1.html,House,11000000,Al-Noor Colony,Rawalpindi,Punjab,33.628011,73.10755999999999,0,5 Marla,For Sale,0,07-02-2019,Makkah Property Advisor,Munir Awan,Marla,5.0,0-5 Marla
17086540,165,https://www.zameen.com/Property/islamabad_f_7_house_is_available_for_rent-17086540-165-4.html,House,242000,F-7,Islamabad,Islamabad Capital,33.720413,73.056493,0,1 Kanal,For Rent,0,07-03-2019,Jaffar Estate & Builders (Pvt) Ltd,Naeem Khan,Kanal,1.0,1-5 Kanal
14452312,11238,https://www.zameen.com/Property/karachi_mt_khan_road_house_no_40c_for_sale-14452312-11238-1.html,House,7000000,MT Khan Road,Karachi,Sindh,24.845752,67.022147,3,4 Marla,For Sale,5,02-17-2019,,,Marla,4.0,0-5 Marla
17038167,6867,https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_6_4th_floor_flat_is_available_for_sale-17038167-6867-1.html,Flat,4000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.923765,67.09852,0,3.6 Marla,For Sale,2,07-01-2019,A. G Danawal Associates,Azeem Danawala,Marla,3.6,0-5 Marla
17308663,10011,https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_villa_is_available_for_sale_at_reasonable_demand-17308663-10011-1.html,House,20700000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,8 Marla,For Sale,3,07-17-2019,Al Hafiz Estate,Sharif Haris Khan,Marla,8.0,5-10 Marla
12803860,8349,https://www.zameen.com/Property/f_8_the_centaurus_1512_sq_feet_apartment_is_available_for_rent_in_centaurus_f8_islamabad-12803860-8349-4.html,Flat,150000,F-8,Islamabad,Islamabad Capital,33.707982,73.050476,2,6.7 Marla,For Rent,1,06-04-2019,Qalam Sher Associates,Qalam Sher,Marla,6.7,5-10 Marla
17035248,4378,https://www.zameen.com/Property/lahore_sunny_park_10_marla_well_maintained_house_is_available_for_sale-17035248-4378-1.html,House,27500000,Sunny Park,Lahore,Punjab,31.452755,74.258437,5,10 Marla,For Sale,5,07-02-2019,Best Way Estate & Builders,M. Irfan,Marla,10.0,5-10 Marla
11050952,10375,https://www.zameen.com/Property/lahore_harbanspura_road_3_marla_house_for_sale-11050952-10375-1.html,House,4650000,Harbanspura Road,Lahore,Punjab,31.560697,74.42132600000001,2,3 Marla,For Sale,2,07-03-2019,,,Marla,3.0,0-5 Marla
16128947,632,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_beautiful_and_stylish_safari_villas_2_for_rent_in_phase_7_bahria_town_rawalpindi-16128947-632-4.html,House,65000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550623,73.123112,5,12 Marla,For Rent,4,05-06-2019,Next Generation Real Estate & Builders,Zafar Awan,Marla,12.0,10-15 Marla
